token	pos	chunk	NER	previous	following	capitals
overwhelmingly	RB	I-VP	O	n't	surprising	NC
surprising	JJ	I-ADJP	O	overwhelmingly	,	NC
,	,	O	O	surprising	""""	NC
""""	""""	O	O	,	said	NC
said	VBD	I-VP	O	""""	ING	NC
ING	NNP	I-NP	ORG	said	analyst	C
analyst	NN	I-NP	O	ING	Steven	NC
Steven	NNP	I-NP	PER	analyst	Vrolijk	C
Vrolijk	NNP	I-NP	PER	Steven	,	C
,	,	O	O	Vrolijk	who	NC
who	WP	I-NP	O	,	is	NC
is	VBZ	I-VP	O	who	continuing	NC
continuing	VBG	I-VP	O	is	to	NC
to	TO	I-VP	O	continuing	look	NC
look	VB	I-VP	O	to	for	NC
for	IN	I-PP	O	look	a	NC
a	DT	I-NP	O	for	nine	NC
nine	CD	I-NP	O	a	to	NC
to	TO	I-NP	O	nine	10	NC
10	CD	I-NP	O	to	percent	NC
percent	NN	I-NP	O	10	rise	NC
rise	NN	I-NP	O	percent	in	NC
in	IN	I-PP	O	rise	1996	NC
1996	CD	I-NP	O	in	earnings	NC
earnings	NNS	I-NP	O	1996	.	NC
.	.	O	O	earnings	""""	NC
""""	""""	O	O	.	They	NC
They	PRP	I-NP	O	""""	've	C
've	VBP	I-VP	O	They	got	NC
got	VBN	I-VP	O	've	a	NC
a	DT	I-NP	O	got	very	NC
very	JJ	I-NP	O	a	sound	NC
sound	NN	I-NP	O	very	domestic	NC
domestic	JJ	I-NP	O	sound	business	NC
business	NN	I-NP	O	domestic	which	NC
which	WDT	B-NP	O	business	is	NC
is	VBZ	I-VP	O	which	doing	NC
doing	VBG	I-VP	O	is	very	NC
very	RB	I-ADVP	O	doing	well	NC
well	RB	I-ADVP	O	very	,	NC
,	,	O	O	well	we	NC
we	PRP	I-NP	O	,	remain	NC
remain	VBP	I-VP	O	we	positive	NC
positive	JJ	I-ADJP	O	remain	on	NC
on	IN	I-PP	O	positive	the	NC
the	DT	I-NP	O	on	stock	NC
stock	NN	I-NP	O	the	,	NC
,	,	O	O	stock	""""	NC
""""	""""	O	O	,	said	NC
said	VBD	I-VP	O	""""	Roe	NC
Roe	NNP	I-NP	PER	said	.	C
.	.	I-NP	O	Roe	""""	NC
""""	""""	O	O	.	We	NC
We	PRP	I-NP	O	""""	think	C
think	VBP	I-VP	O	We	it	NC
it	PRP	I-NP	O	think	's	NC
's	VBZ	I-VP	O	it	a	NC
a	DT	I-NP	O	's	solid	NC
solid	JJ	I-NP	O	a	performer	NC
performer	NN	I-NP	O	solid	in	NC
in	IN	I-PP	O	performer	the	NC
the	DT	I-NP	O	in	Dutch	NC
Dutch	JJ	I-NP	MISC	the	market	C
market	NN	I-NP	O	Dutch	.	NC
.	.	O	O	market	""""	NC
""""	""""	O	O	.	Roe	NC
Roe	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	Roe	he	NC
he	PRP	I-NP	O	said	was	NC
was	VBD	I-VP	O	he	sticking	NC
sticking	VBG	I-VP	O	was	by	NC
by	IN	I-PP	O	sticking	his	NC
his	PRP$	I-NP	O	by	forecast	NC
forecast	NN	I-NP	O	his	of	NC
of	IN	I-PP	O	forecast	a	NC
a	DT	I-NP	O	of	2.45	NC
2.45	CD	I-NP	O	a	billion	NC
billion	CD	I-NP	O	2.45	guilder	NC
guilder	NN	I-NP	O	billion	net	NC
net	NN	I-NP	O	guilder	for	NC
for	IN	I-PP	O	net	1996	NC
1996	CD	I-NP	O	for	.	NC
.	.	O	O	1996	Dutch	NC
Dutch	JJ	I-NP	ORG	.	PTT	C
PTT	NNP	I-NP	ORG	Dutch	earlier	C
earlier	RBR	B-NP	O	PTT	on	NC
on	IN	I-PP	O	earlier	Friday	NC
Friday	NNP	I-NP	O	on	repeated	C
repeated	VBD	I-VP	O	Friday	a	NC
a	DT	I-NP	O	repeated	forecast	NC
forecast	NN	I-NP	O	a	it	NC
it	PRP	B-NP	O	forecast	would	NC
would	MD	I-VP	O	it	improve	NC
improve	VB	I-VP	O	would	on	NC
on	IN	I-PP	O	improve	1995	NC
1995	CD	I-NP	O	on	's	NC
's	POS	B-NP	O	1995	2.26	NC
2.26	CD	I-NP	O	's	billion	NC
billion	CD	I-NP	O	2.26	guilder	NC
guilder	NN	I-NP	O	billion	net	NC
net	JJ	I-NP	O	guilder	profit	NC
profit	NN	I-NP	O	net	for	NC
for	IN	I-PP	O	profit	the	NC
the	DT	I-NP	O	for	whole	NC
whole	JJ	I-NP	O	the	year	NC
year	NN	I-NP	O	whole	of	NC
of	IN	I-PP	O	year	1996	NC
1996	CD	I-NP	O	of	.	NC
.	.	O	O	1996	By	NC
By	IN	I-PP	O	.	1403	C
1403	CD	I-NP	O	By	GMT	NC
GMT	NNP	I-NP	MISC	1403	the	C
the	DT	B-NP	O	GMT	shares	NC
shares	NNS	I-NP	O	the	were	NC
were	VBD	I-VP	O	shares	down	NC
down	RB	I-ADVP	O	were	1.70	NC
1.70	CD	I-NP	O	down	guilders	NC
guilders	NNS	I-NP	O	1.70	to	NC
to	TO	I-PP	O	guilders	61.00	NC
61.00	CD	I-NP	O	to	guilders	NC
guilders	NNS	I-NP	O	61.00	,	NC
,	,	O	O	guilders	falling	NC
falling	VBG	I-VP	O	,	in	NC
in	IN	I-PP	O	falling	a	NC
a	DT	I-NP	O	in	weaker	NC
weaker	JJR	I-NP	O	a	Amsterdam	NC
Amsterdam	NNP	I-NP	LOC	weaker	bourse	C
bourse	NN	I-NP	O	Amsterdam	.	NC
.	.	O	O	bourse	--	NC
--	:	O	O	.	Keiron	NC
Keiron	NNP	I-NP	PER	--	Henderson	C
Henderson	NNP	I-NP	PER	Keiron	,	C
,	,	O	O	Henderson	Amsterdam	NC
Amsterdam	NNP	I-NP	ORG	,	Newsroom	C
Newsroom	NNP	I-NP	ORG	Amsterdam	+31	C
+31	CD	I-NP	O	Newsroom	20	NC
20	CD	I-NP	O	+31	504	NC
504	CD	I-NP	O	20	5000	NC
5000	CD	I-NP	O	504	Boskalis	NC
Boskalis	NN	I-NP	ORG	5000	upgrades	C
upgrades	NNS	I-NP	O	Boskalis	1996	NC
1996	CD	B-NP	O	upgrades	outlook	NC
outlook	NN	I-NP	O	1996	.	NC
.	.	O	O	outlook	[	NC
[	(	O	O	.	CORRECTED	NC
CORRECTED	NNP	I-NP	O	[	13:12	C
13:12	CD	I-NP	O	CORRECTED	GMT	NC
GMT	NNP	I-NP	MISC	13:12	]	C
]	)	O	O	GMT	PAPENDRECHT	NC
PAPENDRECHT	NNP	I-NP	LOC	]	,	C
,	,	O	O	PAPENDRECHT	Netherlands	NC
Netherlands	NNP	I-NP	LOC	,	1996-08-23	C
1996-08-23	CD	I-NP	O	Netherlands	Dredging	NC
Dredging	VBG	I-VP	O	1996-08-23	group	C
group	NN	I-NP	O	Dredging	Koninklijke	NC
Koninklijke	NNP	I-NP	ORG	group	Boskalis	C
Boskalis	NNP	I-NP	ORG	Koninklijke	Westminster	C
Westminster	NNP	I-NP	ORG	Boskalis	NV	C
NV	NNP	I-NP	ORG	Westminster	said	C
said	VBD	I-VP	O	NV	on	NC
on	IN	I-PP	O	said	Friday	NC
Friday	NNP	I-NP	O	on	it	C
it	PRP	B-NP	O	Friday	expected	NC
expected	VBD	I-VP	O	it	higher	NC
higher	JJR	I-NP	O	expected	turnover	NC
turnover	NN	I-NP	O	higher	and	NC
and	CC	I-NP	O	turnover	profits	NC
profits	NNS	I-NP	O	and	for	NC
for	IN	I-PP	O	profits	the	NC
the	DT	I-NP	O	for	second	NC
second	JJ	I-NP	O	the	half	NC
half	NN	I-NP	O	second	of	NC
of	IN	I-PP	O	half	1996	NC
1996	CD	I-NP	O	of	(	NC
(	(	O	O	1996	corrects	NC
corrects	VBZ	I-VP	O	(	from	NC
from	IN	I-PP	O	corrects	the	NC
the	DT	I-NP	O	from	full	NC
full	JJ	I-NP	O	the	year	NC
year	NN	I-NP	O	full	1996	NC
1996	CD	I-NP	O	year	)	NC
)	)	O	O	1996	.	NC
.	.	O	O	)	""""	NC
""""	""""	O	O	.	An	NC
An	DT	I-NP	O	""""	improvement	C
improvement	NN	I-NP	O	An	is	NC
is	VBZ	I-VP	O	improvement	expected	NC
expected	VBN	I-VP	O	is	in	NC
in	IN	I-PP	O	expected	capacity	NC
capacity	NN	I-NP	O	in	utilisation	NC
utilisation	NN	I-NP	O	capacity	,	NC
,	,	O	O	utilisation	turnover	NC
turnover	NN	I-NP	O	,	and	NC
and	CC	O	O	turnover	profits	NC
profits	NNS	I-NP	O	and	,	NC
,	,	O	O	profits	""""	NC
""""	""""	O	O	,	the	NC
the	DT	I-NP	O	""""	company	NC
company	NN	I-NP	O	the	said	NC
said	VBD	I-VP	O	company	in	NC
in	IN	I-PP	O	said	a	NC
a	DT	I-NP	O	in	statement	NC
statement	NN	I-NP	O	a	.	NC
.	.	O	O	statement	The	NC
The	DT	I-NP	O	.	world	C
world	NN	I-NP	O	The	's	NC
's	POS	B-NP	O	world	largest	NC
largest	JJS	I-NP	O	's	dredger	NC
dredger	NN	I-NP	O	largest	said	NC
said	VBD	I-VP	O	dredger	in	NC
in	IN	I-PP	O	said	March	NC
March	NNP	I-NP	O	in	that	C
that	IN	I-SBAR	O	March	it	NC
it	PRP	I-NP	O	that	was	NC
was	VBD	I-VP	O	it	uncertain	NC
uncertain	JJ	I-ADJP	O	was	whether	NC
whether	IN	I-SBAR	O	uncertain	it	NC
it	PRP	I-NP	O	whether	could	NC
could	MD	I-VP	O	it	hold	NC
hold	VB	I-VP	O	could	1996	NC
1996	CD	I-NP	O	hold	full-year	NC
full-year	JJ	I-NP	O	1996	profit	NC
profit	NN	I-NP	O	full-year	steady	NC
steady	RB	I-ADJP	O	profit	at	NC
at	IN	I-PP	O	steady	the	NC
the	DT	I-NP	O	at	previous	NC
previous	JJ	I-NP	O	the	year	NC
year	NN	I-NP	O	previous	's	NC
's	POS	B-NP	O	year	70.9	NC
70.9	CD	I-NP	O	's	million	NC
million	CD	I-NP	O	70.9	guilders	NC
guilders	NNS	I-NP	O	million	,	NC
,	,	O	O	guilders	but	NC
but	CC	O	O	,	added	NC
added	VBD	I-VP	O	but	long-term	NC
long-term	JJ	I-NP	O	added	prospects	NC
prospects	NNS	I-NP	O	long-term	were	NC
were	VBD	I-VP	O	prospects	good	NC
good	JJ	I-ADJP	O	were	.	NC
.	.	O	O	good	Boskalis	NC
Boskalis	NNP	I-NP	ORG	.	reported	C
reported	VBD	I-VP	O	Boskalis	1996	NC
1996	CD	I-NP	O	reported	first-half	NC
first-half	JJ	I-NP	O	1996	net	NC
net	JJ	I-NP	O	first-half	profit	NC
profit	NN	I-NP	O	net	fell	NC
fell	VBD	I-VP	O	profit	to	NC
to	TO	I-PP	O	fell	27.5	NC
27.5	CD	I-NP	O	to	million	NC
million	CD	I-NP	O	27.5	guilders	NC
guilders	NNS	I-NP	O	million	from	NC
from	IN	I-PP	O	guilders	a	NC
a	DT	I-NP	O	from	year-earlier	NC
year-earlier	JJ	I-NP	O	a	41.4	NC
41.4	CD	I-NP	O	year-earlier	million	NC
million	CD	I-NP	O	41.4	.	NC
.	.	O	O	million	Greek	NC
Greek	JJ	I-NP	MISC	.	president	C
president	NN	I-NP	O	Greek	dissolves	NC
dissolves	VBZ	I-VP	O	president	parliament	NC
parliament	NN	I-NP	O	dissolves	for	NC
for	IN	I-PP	O	parliament	snap	NC
snap	NN	I-NP	O	for	vote	NC
vote	NN	I-NP	O	snap	.	NC
.	.	O	O	vote	ATHENS	NC
ATHENS	NNS	I-NP	LOC	.	1996-08-23	C
1996-08-23	CD	I-NP	O	ATHENS	Greek	NC
Greek	NNP	I-NP	MISC	1996-08-23	President	C
President	NNP	I-NP	O	Greek	Costis	C
Costis	NNP	I-NP	PER	President	Stephnopoulos	C
Stephnopoulos	NNP	I-NP	PER	Costis	signed	C
signed	VBD	I-VP	O	Stephnopoulos	a	NC
a	DT	I-NP	O	signed	decree	NC
decree	NN	I-NP	O	a	on	NC
on	IN	I-PP	O	decree	Thursday	NC
Thursday	NNP	I-NP	O	on	ordering	C
ordering	VBG	I-VP	O	Thursday	the	NC
the	DT	I-NP	O	ordering	dissolution	NC
dissolution	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	dissolution	the	NC
the	DT	I-NP	O	of	300-seat	NC
300-seat	JJ	I-NP	O	the	parliament	NC
parliament	NN	I-NP	O	300-seat	ahead	NC
ahead	RB	I-ADVP	O	parliament	of	NC
of	IN	I-PP	O	ahead	snap	NC
snap	NN	I-NP	O	of	elections	NC
elections	NNS	I-NP	O	snap	on	NC
on	IN	I-PP	O	elections	September	NC
September	NNP	I-NP	O	on	22	C
22	CD	I-NP	O	September	.	NC
.	.	O	O	22	""""	NC
""""	""""	O	O	.	The	NC
The	DT	I-NP	O	""""	President	C
President	NNP	I-NP	O	The	of	C
of	IN	I-PP	O	President	the	NC
the	DT	I-NP	O	of	Republic	NC
Republic	NNP	I-NP	MISC	the	Costis	C
Costis	NNP	I-NP	PER	Republic	Stephanopoulos	C
Stephanopoulos	NNP	I-NP	PER	Costis	signed	C
signed	VBD	I-VP	O	Stephanopoulos	the	NC
the	DT	I-NP	O	signed	decree	NC
decree	NN	I-NP	O	the	for	NC
for	IN	I-PP	O	decree	the	NC
the	DT	I-NP	O	for	dissolution	NC
dissolution	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	dissolution	parliament	NC
parliament	NN	I-NP	O	of	,	NC
,	,	O	O	parliament	""""	NC
""""	""""	O	O	,	a	NC
a	DT	I-NP	O	""""	presidency	NC
presidency	NN	I-NP	O	a	statement	NC
statement	NN	I-NP	O	presidency	said	NC
said	VBD	I-VP	O	statement	.	NC
.	.	O	O	said	Socialist	NC
Socialist	NN	I-NP	O	.	Prime	C
Prime	NNP	I-NP	O	Socialist	Minister	C
Minister	NNP	I-NP	O	Prime	Costas	C
Costas	VBZ	I-VP	PER	Minister	Simitis	C
Simitis	NNP	I-NP	PER	Costas	announced	C
announced	VBD	I-VP	O	Simitis	the	NC
the	DT	I-NP	O	announced	snap	NC
snap	NN	I-NP	O	the	poll	NC
poll	NN	I-NP	O	snap	on	NC
on	IN	I-PP	O	poll	Thursday	NC
Thursday	NNP	I-NP	O	on	citing	C
citing	VBG	I-VP	O	Thursday	problems	NC
problems	NNS	I-NP	O	citing	with	NC
with	IN	I-PP	O	problems	the	NC
the	DT	I-NP	O	with	economy	NC
economy	NN	I-NP	O	the	,	NC
,	,	O	O	economy	the	NC
the	DT	I-NP	O	,	country	NC
country	NN	I-NP	O	the	's	NC
's	POS	B-NP	O	country	convergence	NC
convergence	NN	I-NP	O	's	with	NC
with	IN	I-PP	O	convergence	the	NC
the	DT	I-NP	O	with	European	NC
European	NNP	I-NP	ORG	the	Union	C
Union	NNP	I-NP	ORG	European	and	C
and	CC	O	O	Union	tense	NC
tense	JJ	I-NP	O	and	relations	NC
relations	NNS	I-NP	O	tense	with	NC
with	IN	I-PP	O	relations	neighbouring	NC
neighbouring	VBG	I-VP	O	with	Turkey	NC
Turkey	NNP	I-NP	LOC	neighbouring	.	C
.	.	O	O	Turkey	Elections	NC
Elections	NNS	I-NP	O	.	were	C
were	VBD	I-VP	O	Elections	originally	NC
originally	RB	I-VP	O	were	scheduled	NC
scheduled	VBN	I-VP	O	originally	to	NC
to	TO	I-VP	O	scheduled	be	NC
be	VB	I-VP	O	to	held	NC
held	VBN	I-VP	O	be	in	NC
in	IN	I-PP	O	held	October	NC
October	NNP	I-NP	O	in	next	C
next	JJ	B-NP	O	October	year	NC
year	NN	I-NP	O	next	.	NC
.	.	O	O	year	Libyan	NC
Libyan	JJ	I-NP	MISC	.	man	C
man	NN	I-NP	O	Libyan	murdered	NC
murdered	VBN	I-VP	O	man	in	NC
in	IN	I-PP	O	murdered	Malta	NC
Malta	NNP	I-NP	LOC	in	.	C
.	.	O	O	Malta	VALLETTA	NC
VALLETTA	NNP	I-NP	LOC	.	1996-08-23	C
1996-08-23	CD	I-NP	O	VALLETTA	A	NC
A	DT	I-NP	O	1996-08-23	Libyan	C
Libyan	JJ	I-NP	MISC	A	man	C
man	NN	I-NP	O	Libyan	has	NC
has	VBZ	I-VP	O	man	been	NC
been	VBN	I-VP	O	has	found	NC
found	VBN	I-VP	O	been	stabbed	NC
stabbed	VBD	B-VP	O	found	to	NC
to	TO	I-VP	O	stabbed	death	NC
death	VB	I-VP	O	to	in	NC
in	IN	I-PP	O	death	Malta	NC
Malta	NNP	I-NP	LOC	in	,	C
,	,	O	O	Malta	police	NC
police	NNS	I-NP	O	,	said	NC
said	VBD	I-VP	O	police	on	NC
on	IN	I-PP	O	said	Friday	NC
Friday	NNP	I-NP	O	on	.	C
.	.	O	O	Friday	They	NC
They	PRP	I-NP	O	.	said	C
said	VBD	I-VP	O	They	the	NC
the	DT	I-NP	O	said	body	NC
body	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	body	Amer	NC
Amer	NNP	I-NP	PER	of	Hishem	C
Hishem	NNP	I-NP	PER	Amer	Ali	C
Ali	NNP	I-NP	PER	Hishem	Mohammed	C
Mohammed	NNP	I-NP	PER	Ali	,	C
,	,	O	O	Mohammed	23	NC
23	CD	I-NP	O	,	,	NC
,	,	O	O	23	was	NC
was	VBD	I-VP	O	,	found	NC
found	VBN	I-VP	O	was	in	NC
in	IN	I-PP	O	found	a	NC
a	DT	I-NP	O	in	pool	NC
pool	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	pool	blood	NC
blood	NN	I-NP	O	of	in	NC
in	IN	I-PP	O	blood	Sliema	NC
Sliema	NNP	I-NP	LOC	in	,	C
,	,	O	O	Sliema	seven	NC
seven	CD	I-NP	O	,	km	NC
km	NN	I-NP	O	seven	(	NC
(	(	O	O	km	four	NC
four	CD	I-NP	O	(	miles	NC
miles	NNS	I-NP	O	four	)	NC
)	)	O	O	miles	from	NC
from	IN	I-PP	O	)	Valletta	NC
Valletta	NNP	I-NP	LOC	from	,	C
,	,	O	O	Valletta	on	NC
on	IN	I-PP	O	,	Wednesday	NC
Wednesday	NNP	I-NP	O	on	morning	C
morning	NN	I-NP	O	Wednesday	.	NC
.	.	O	O	morning	He	NC
He	PRP	I-NP	O	.	appeared	C
appeared	VBD	I-VP	O	He	to	NC
to	TO	I-VP	O	appeared	have	NC
have	VB	I-VP	O	to	been	NC
been	VBN	I-VP	O	have	killed	NC
killed	VBN	I-VP	O	been	on	NC
on	IN	I-PP	O	killed	Tuesday	NC
Tuesday	NNP	I-NP	O	on	night	C
night	NN	I-NP	O	Tuesday	,	NC
,	,	O	O	night	suffering	NC
suffering	VBG	I-VP	O	,	at	NC
at	IN	I-NP	O	suffering	least	NC
least	JJS	I-NP	O	at	eight	NC
eight	CD	I-NP	O	least	stab	NC
stab	NN	I-NP	O	eight	wounds	NC
wounds	NNS	I-NP	O	stab	.	NC
.	.	O	O	wounds	Police	NC
Police	NNS	I-NP	O	.	Commissioner	C
Commissioner	NNP	I-NP	O	Police	George	C
George	NNP	I-NP	PER	Commissioner	Grech	C
Grech	NNP	I-NP	PER	George	said	C
said	VBD	I-VP	O	Grech	police	NC
police	NN	I-NP	O	said	were	NC
were	VBD	I-VP	O	police	investigating	NC
investigating	VBG	I-VP	O	were	the	NC
the	DT	I-NP	O	investigating	possibility	NC
possibility	NN	I-NP	O	the	that	NC
that	IN	I-SBAR	O	possibility	Mohammed	NC
Mohammed	NNP	I-NP	PER	that	had	C
had	VBD	I-VP	O	Mohammed	links	NC
links	NNS	I-NP	O	had	to	NC
to	TO	I-PP	O	links	an	NC
an	DT	I-NP	O	to	Islamic	NC
Islamic	JJ	I-NP	MISC	an	militant	C
militant	JJ	I-NP	O	Islamic	group	NC
group	NN	I-NP	O	militant	as	NC
as	IN	I-PP	O	group	reported	NC
reported	VBN	I-NP	O	as	by	NC
by	IN	I-PP	O	reported	the	NC
the	DT	I-NP	O	by	local	NC
local	JJ	I-NP	O	the	press	NC
press	NN	I-NP	O	local	.	NC
.	.	O	O	press	""""	NC
""""	""""	O	O	.	What	NC
What	WP	I-NP	O	""""	we	C
we	PRP	B-NP	O	What	know	NC
know	VBP	I-VP	O	we	is	NC
is	VBZ	B-VP	O	know	that	NC
that	IN	I-SBAR	O	is	he	NC
he	PRP	I-NP	O	that	was	NC
was	VBD	I-VP	O	he	a	NC
a	DT	I-NP	O	was	fervant	NC
fervant	JJ	I-NP	O	a	religious	NC
religious	JJ	I-NP	O	fervant	man	NC
man	NN	I-NP	O	religious	,	NC
,	,	O	O	man	we	NC
we	PRP	I-NP	O	,	cannot	NC
cannot	MD	I-VP	O	we	exclude	NC
exclude	VB	I-VP	O	cannot	anything	NC
anything	NN	I-NP	O	exclude	in	NC
in	IN	I-PP	O	anything	investigations	NC
investigations	NNS	I-NP	O	in	""""	NC
""""	""""	O	O	investigations	he	NC
he	PRP	I-NP	O	""""	said	NC
said	VBD	I-VP	O	he	.	NC
.	.	O	O	said	Deutsche	NC
Deutsche	NNP	I-NP	ORG	.	Bahn	C
Bahn	NNP	I-NP	ORG	Deutsche	H1	C
H1	NNP	I-NP	O	Bahn	pre-tax	C
pre-tax	JJ	I-NP	O	H1	profit	NC
profit	NN	I-NP	O	pre-tax	up	NC
up	IN	I-PP	O	profit	17.5	NC
17.5	CD	I-NP	O	up	pct	NC
pct	NN	I-NP	O	17.5	.	NC
.	.	O	O	pct	FRANKFURT	NC
FRANKFURT	NNP	I-NP	LOC	.	1996-08-23	C
1996-08-23	CD	I-NP	O	FRANKFURT	Six	NC
Six	CD	I-NP	O	1996-08-23	months	C
months	NNS	I-NP	O	Six	to	NC
to	TO	I-PP	O	months	June	NC
June	NNP	I-NP	O	to	30	C
30	CD	I-NP	O	June	(	NC
(	(	O	O	30	in	NC
in	IN	I-PP	O	(	millions	NC
millions	NNS	I-NP	O	in	of	NC
of	IN	I-PP	O	millions	marks	NC
marks	NNS	I-NP	O	of	unless	NC
unless	IN	I-SBAR	O	marks	stated	NC
stated	JJ	I-NP	O	unless	)	NC
)	)	O	O	stated	Group	NC
Group	NNP	I-NP	O	)	pre-tax	C
pre-tax	JJ	I-NP	O	Group	profit	NC
profit	NN	I-NP	O	pre-tax	188	NC
188	CD	I-NP	O	profit	vs	NC
vs	NNP	O	O	188	160	NC
160	CD	O	O	vs	Group	NC
Group	NNP	I-NP	O	160	sales	C
sales	NNS	I-NP	O	Group	14,600	NC
14,600	CD	I-NP	O	sales	up	NC
up	RB	I-ADVP	O	14,600	3.3	NC
3.3	CD	I-NP	O	up	pct	NC
pct	NN	I-NP	O	3.3	NOTE	NC
NOTE	NN	I-NP	O	pct	-	C
-	:	O	O	NOTE	Full	NC
Full	NN	I-NP	O	-	name	C
name	NN	I-NP	O	Full	of	NC
of	IN	I-PP	O	name	the	NC
the	DT	I-NP	O	of	state-owned	NC
state-owned	JJ	I-NP	O	the	German	NC
German	JJ	I-NP	MISC	state-owned	railway	C
railway	NN	I-NP	O	German	company	NC
company	NN	I-NP	O	railway	is	NC
is	VBZ	I-VP	O	company	Deutsche	NC
Deutsche	NNP	I-NP	ORG	is	Bahn	C
Bahn	NNP	I-NP	ORG	Deutsche	AG	C
AG	NNP	I-NP	ORG	Bahn	.	C
.	.	O	O	AG	The	NC
The	DT	I-NP	O	.	company	C
company	NN	I-NP	O	The	is	NC
is	VBZ	I-VP	O	company	earmarked	NC
earmarked	VBN	I-VP	O	is	for	NC
for	IN	I-PP	O	earmarked	eventual	NC
eventual	JJ	I-NP	O	for	privatisatio	NC
privatisatio	JJ	I-NP	O	eventual	also	NC
also	RB	I-ADVP	O	privatisatio	covers	NC
covers	VBZ	I-VP	O	also	snap	NC
snap	VB	I-VP	O	covers	FAT8222	NC
FAT8222	NNP	I-NP	O	snap	Revenue	C
Revenue	NN	I-NP	O	FAT8222	from	C
from	IN	I-PP	O	Revenue	long-distance	NC
long-distance	JJ	I-NP	O	from	passenger	NC
passenger	NN	I-NP	O	long-distance	traffic	NC
traffic	NN	I-NP	O	passenger	2,500	NC
2,500	CD	I-NP	O	traffic	up	NC
up	RB	I-ADVP	O	2,500	6.4	NC
6.4	CD	I-NP	O	up	pct	NC
pct	NN	I-NP	O	6.4	Revenue	NC
Revenue	NN	I-NP	O	pct	from	C
from	IN	I-PP	O	Revenue	commuter	NC
commuter	NN	I-NP	O	from	traffic	NC
traffic	NN	I-NP	O	commuter	5,400	NC
5,400	CD	I-NP	O	traffic	up	NC
up	RB	I-ADVP	O	5,400	4.6	NC
4.6	CD	I-NP	O	up	pct	NC
pct	NN	I-NP	O	4.6	Revenue	NC
Revenue	NN	I-NP	O	pct	from	C
from	IN	I-PP	O	Revenue	freight	NC
freight	NN	I-NP	O	from	traffic	NC
traffic	NN	I-NP	O	freight	3,200	NC
3,200	CD	I-NP	O	traffic	down	NC
down	IN	I-PP	O	3,200	5.1	NC
5.1	CD	I-NP	O	down	pct	NC
pct	NNS	I-NP	O	5.1	Group	NC
Group	NN	I-NP	O	pct	workforce	C
workforce	NN	I-NP	O	Group	on	NC
on	IN	I-PP	O	workforce	June	NC
June	NNP	I-NP	O	on	30	C
30	CD	I-NP	O	June	300,962	NC
300,962	CD	I-NP	O	30	down	NC
down	IN	I-PP	O	300,962	3.7	NC
3.7	CD	I-NP	O	down	oct	NC
oct	NNS	I-NP	O	3.7	NOTE	NC
NOTE	NN	I-NP	O	oct	-	C
-	:	O	O	NOTE	Sales	NC
Sales	NNS	I-NP	O	-	,	C
,	,	O	O	Sales	profit	NC
profit	NN	I-NP	O	,	compare	NC
compare	VB	I-VP	O	profit	with	NC
with	IN	I-PP	O	compare	first	NC
first	JJ	I-NP	O	with	half	NC
half	NN	I-NP	O	first	of	NC
of	IN	I-PP	O	half	1995	NC
1995	CD	I-NP	O	of	,	NC
,	,	O	O	1995	workforce	NC
workforce	NN	I-NP	O	,	compares	NC
compares	VBZ	I-VP	O	workforce	with	NC
with	IN	I-PP	O	compares	Dec	NC
Dec	NNP	I-NP	O	with	31	C
31	CD	I-NP	O	Dec	.	NC
.	.	O	O	31	--	NC
--	:	I-NP	O	.	Frankfurt	NC
Frankfurt	NNP	I-NP	ORG	--	Newsroom	C
Newsroom	NNP	I-NP	ORG	Frankfurt	,	C
,	,	O	O	Newsroom	+49	NC
+49	CD	I-NP	O	,	69	NC
69	CD	I-NP	O	+49	756525	NC
756525	CD	I-NP	O	69	Sea	NC
Sea	NNP	I-NP	O	756525	lion	C
lion	NN	I-NP	O	Sea	paparazzi	NC
paparazzi	NNS	I-NP	O	lion	to	NC
to	TO	I-VP	O	paparazzi	keep	NC
keep	VB	I-VP	O	to	tabs	NC
tabs	NNS	I-NP	O	keep	on	NC
on	IN	I-PP	O	tabs	whales	NC
whales	NNS	I-NP	O	on	.	NC
.	.	O	O	whales	LONDON	NC
LONDON	NNP	I-NP	LOC	.	1996-08-22	C
1996-08-22	CD	I-NP	O	LONDON	U.S.	NC
U.S.	NNP	I-NP	LOC	1996-08-22	marine	C
marine	NN	I-NP	O	U.S.	biologists	NC
biologists	NNS	I-NP	O	marine	have	NC
have	VB	I-VP	O	biologists	trained	NC
trained	VBN	I-VP	O	have	a	NC
a	DT	I-NP	O	trained	pair	NC
pair	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	pair	sea	NC
sea	NN	I-NP	O	of	lions	NC
lions	NNS	I-NP	O	sea	to	NC
to	TO	I-VP	O	lions	tag	NC
tag	VB	I-VP	O	to	and	NC
and	CC	I-VP	O	tag	photograph	NC
photograph	VB	I-VP	O	and	elusive	NC
elusive	JJ	I-NP	O	photograph	whales	NC
whales	NNS	I-NP	O	elusive	as	NC
as	IN	I-SBAR	O	whales	they	NC
they	PRP	I-NP	O	as	cruise	NC
cruise	VBP	I-VP	O	they	through	NC
through	IN	I-PP	O	cruise	the	NC
