token	pos	chunk	NER	previous	following	capitals
appeal	NN	I-NP	O	The	was	NC
was	VBD	I-VP	O	appeal	made	NC
made	VBN	I-VP	O	was	on	NC
on	IN	I-PP	O	made	Sunday	NC
Sunday	NNP	I-NP	O	on	during	C
during	IN	I-PP	O	Sunday	talks	NC
talks	NNS	I-NP	O	during	between	NC
between	IN	I-PP	O	talks	South	NC
South	JJ	I-NP	MISC	between	Korean	C
Korean	JJ	I-NP	MISC	South	deputy	C
deputy	NN	I-NP	O	Korean	Foreign	NC
Foreign	JJ	I-NP	O	deputy	Minister	C
Minister	NNP	I-NP	O	Foreign	Lee	C
Lee	NNP	I-NP	PER	Minister	Ki-choo	C
Ki-choo	NNP	I-NP	PER	Lee	and	C
and	CC	O	O	Ki-choo	his	NC
his	PRP$	I-NP	O	and	Chinese	NC
Chinese	NNP	I-NP	MISC	his	counterpart	C
counterpart	NN	I-NP	O	Chinese	Tang	NC
Tang	NNP	I-NP	PER	counterpart	Jiaxuan	C
Jiaxuan	NNP	I-NP	PER	Tang	,	C
,	,	O	O	Jiaxuan	the	NC
the	DT	I-NP	O	,	spokesman	NC
spokesman	NN	I-NP	O	the	said	NC
said	VBD	I-VP	O	spokesman	.	NC
.	.	O	O	said	It	NC
It	PRP	I-NP	O	.	is	C
is	VBZ	I-VP	O	It	not	NC
not	RB	I-VP	O	is	known	NC
known	VBN	I-VP	O	not	why	NC
why	WRB	I-ADVP	O	known	China	NC
China	NNP	I-NP	LOC	why	raised	C
raised	VBD	I-VP	O	China	the	NC
the	DT	I-NP	O	raised	issue	NC
issue	NN	I-NP	O	the	.	NC
.	.	O	O	issue	Atheist	NC
Atheist	NN	I-NP	O	.	China	C
China	NNP	I-NP	LOC	Atheist	officially	C
officially	RB	I-VP	O	China	bans	NC
bans	VBZ	I-VP	O	officially	missionary	NC
missionary	JJ	I-NP	O	bans	activities	NC
activities	NNS	I-NP	O	missionary	but	NC
but	CC	O	O	activities	often	NC
often	RB	I-VP	O	but	turns	NC
turns	VBZ	I-VP	O	often	a	NC
a	DT	I-NP	O	turns	blind	NC
blind	JJ	I-NP	O	a	eye	NC
eye	NN	I-NP	O	blind	to	NC
to	TO	I-PP	O	eye	religious	NC
religious	JJ	I-NP	O	to	activities	NC
activities	NNS	I-NP	O	religious	of	NC
of	IN	I-PP	O	activities	people	NC
people	NNS	I-NP	O	of	nominally	NC
nominally	RB	I-VP	O	people	employed	NC
employed	VBN	I-VP	O	nominally	as	NC
as	IN	I-PP	O	employed	foreign	NC
foreign	JJ	I-NP	O	as	language	NC
language	NN	I-NP	O	foreign	teachers	NC
teachers	NNS	I-NP	O	language	,	NC
,	,	O	O	teachers	particularly	NC
particularly	RB	I-ADVP	O	,	in	NC
in	IN	I-PP	O	particularly	remote	NC
remote	JJ	I-NP	O	in	areas	NC
areas	NNS	I-NP	O	remote	that	NC
that	WDT	B-NP	O	areas	are	NC
are	VBP	I-VP	O	that	unable	NC
unable	JJ	I-ADJP	O	are	to	NC
to	TO	I-VP	O	unable	attract	NC
attract	VB	I-VP	O	to	other	NC
other	JJ	I-NP	O	attract	candidates	NC
candidates	NNS	I-NP	O	other	.	NC
.	.	O	O	candidates	Hong	NC
Hong	NNP	I-NP	LOC	.	Kong	C
Kong	NNP	I-NP	LOC	Hong	nabs	C
nabs	VBZ	I-VP	O	Kong	blind	NC
blind	JJ	I-ADJP	O	nabs	10-year-old	NC
10-year-old	JJ	I-NP	O	blind	illegal	NC
illegal	JJ	I-NP	O	10-year-old	immigrant	NC
immigrant	NN	I-NP	O	illegal	.	NC
.	.	O	O	immigrant	HONG	NC
HONG	IN	I-PP	LOC	.	KONG	C
KONG	VBG	I-VP	LOC	HONG	1996-08-27	C
1996-08-27	CD	I-NP	O	KONG	A	NC
A	DT	I-NP	O	1996-08-27	blind	C
blind	JJ	I-NP	O	A	10-year-old	NC
10-year-old	JJ	I-NP	O	blind	boy	NC
boy	NN	I-NP	O	10-year-old	from	NC
from	IN	I-PP	O	boy	China	NC
China	NNP	I-NP	LOC	from	sneaked	C
sneaked	VBD	I-VP	O	China	over	NC
over	IN	I-PP	O	sneaked	the	NC
the	DT	I-NP	O	over	border	NC
border	NN	I-NP	O	the	into	NC
into	IN	I-PP	O	border	Hong	NC
Hong	NNP	I-NP	LOC	into	Kong	C
Kong	NNP	I-NP	LOC	Hong	and	C
and	CC	O	O	Kong	was	NC
was	VBD	I-VP	O	and	arrested	NC
arrested	VBN	I-VP	O	was	as	NC
as	IN	I-PP	O	arrested	an	NC
an	DT	I-NP	O	as	illegal	NC
illegal	JJ	I-NP	O	an	immigrant	NC
immigrant	NN	I-NP	O	illegal	,	NC
,	,	O	O	immigrant	Hong	NC
Hong	NNP	I-NP	LOC	,	Kong	C
Kong	NNP	I-NP	LOC	Hong	police	C
police	NN	I-NP	O	Kong	said	NC
said	VBD	I-VP	O	police	on	NC
on	IN	I-PP	O	said	Tuesday	NC
Tuesday	NNP	I-NP	O	on	.	C
.	.	O	O	Tuesday	He	NC
He	PRP	I-NP	O	.	was	C
was	VBD	I-VP	O	He	caught	NC
caught	VBN	I-VP	O	was	by	NC
by	IN	I-PP	O	caught	police	NC
police	NNS	I-NP	O	by	trying	NC
trying	VBG	I-VP	O	police	to	NC
to	TO	I-VP	O	trying	force	NC
force	VB	I-VP	O	to	his	NC
his	PRP$	I-NP	O	force	way	NC
way	NN	I-NP	O	his	into	NC
into	IN	I-PP	O	way	a	NC
a	DT	I-NP	O	into	home	NC
home	NN	I-NP	O	a	in	NC
in	IN	I-PP	O	home	the	NC
the	DT	I-NP	O	in	rural	NC
rural	JJ	I-NP	O	the	New	NC
New	NNP	I-NP	LOC	rural	Territories	C
Territories	NNP	I-NP	LOC	New	,	C
,	,	O	O	Territories	a	NC
a	DT	I-NP	O	,	police	NC
police	NN	I-NP	O	a	spokesman	NC
spokesman	NN	I-NP	O	police	said	NC
said	VBD	I-VP	O	spokesman	.	NC
.	.	O	O	said	""""	NC
""""	""""	O	O	.	The	NC
The	DT	I-NP	O	""""	boy	C
boy	NN	I-NP	O	The	came	NC
came	VBD	I-VP	O	boy	from	NC
from	IN	I-PP	O	came	China	NC
China	NNP	I-NP	LOC	from	's	C
's	POS	B-NP	O	China	eastern	NC
eastern	JJ	I-NP	O	's	province	NC
province	NN	I-NP	O	eastern	of	NC
of	IN	I-PP	O	province	Jiangsu	NC
Jiangsu	NNP	I-NP	LOC	of	.	C
.	.	O	O	Jiangsu	He	NC
He	PRP	I-NP	O	.	was	C
was	VBD	I-VP	O	He	spotted	NC
spotted	VBN	I-VP	O	was	by	NC
by	IN	I-PP	O	spotted	a	NC
a	DT	I-NP	O	by	passerby	NC
passerby	NN	I-NP	O	a	trying	NC
trying	VBG	I-VP	O	passerby	to	NC
to	TO	I-VP	O	trying	climb	NC
climb	VB	I-VP	O	to	into	NC
into	IN	I-PP	O	climb	an	NC
an	DT	I-NP	O	into	apartment	NC
apartment	NN	I-NP	O	an	in	NC
in	IN	I-PP	O	apartment	the	NC
the	DT	I-NP	O	in	early	NC
early	JJ	I-NP	O	the	hours	NC
hours	NNS	I-NP	O	early	of	NC
of	IN	I-PP	O	hours	Monday	NC
Monday	NNP	I-NP	O	of	morning	C
morning	NN	I-NP	O	Monday	,	NC
,	,	O	O	morning	""""	NC
""""	""""	O	O	,	the	NC
the	DT	I-NP	O	""""	spokesman	NC
spokesman	NN	I-NP	O	the	said	NC
said	VBD	I-VP	O	spokesman	.	NC
.	.	O	O	said	No	NC
No	DT	I-NP	O	.	decision	C
decision	NN	I-NP	O	No	has	NC
has	VBZ	I-VP	O	decision	yet	NC
yet	RB	I-VP	O	has	been	NC
been	VBN	I-VP	O	yet	made	NC
made	VBN	I-VP	O	been	on	NC
on	IN	I-PP	O	made	how	NC
how	WRB	I-ADVP	O	on	to	NC
to	TO	I-VP	O	how	deal	NC
deal	VB	I-VP	O	to	with	NC
with	IN	I-PP	O	deal	the	NC
the	DT	I-NP	O	with	boy	NC
boy	NN	I-NP	O	the	.	NC
.	.	O	O	boy	Hong	NC
Hong	NNP	I-NP	LOC	.	Kong	C
Kong	NNP	I-NP	LOC	Hong	police	C
police	NN	I-NP	O	Kong	regularly	NC
regularly	RB	I-ADVP	O	police	catch	NC
catch	VB	I-VP	O	regularly	hundreds	NC
hundreds	NNS	I-NP	O	catch	of	NC
of	IN	I-PP	O	hundreds	illegal	NC
illegal	JJ	I-NP	O	of	immigrants	NC
immigrants	NNS	I-NP	O	illegal	and	NC
and	CC	O	O	immigrants	people	NC
people	NNS	I-NP	O	and	who	NC
who	WP	B-NP	O	people	have	NC
have	VBP	I-VP	O	who	overstayed	NC
overstayed	VBN	I-VP	O	have	their	NC
their	PRP$	I-NP	O	overstayed	visas	NC
visas	NNS	I-NP	O	their	from	NC
from	IN	I-PP	O	visas	mainland	NC
mainland	JJ	I-NP	O	from	China	NC
China	NNP	I-NP	LOC	mainland	and	C
and	CC	O	O	China	send	NC
send	VB	I-VP	O	and	them	NC
them	PRP	I-NP	O	send	back	NC
back	RB	I-ADVP	O	them	.	NC
.	.	O	O	back	Hong	NC
Hong	NNP	I-NP	LOC	.	Kong	C
Kong	NNP	I-NP	LOC	Hong	,	C
,	,	O	O	Kong	a	NC
a	DT	I-NP	O	,	British	NC
British	JJ	I-NP	MISC	a	colony	C
colony	NN	I-NP	O	British	,	NC
,	,	O	O	colony	reverts	NC
reverts	VBZ	I-VP	O	,	to	NC
to	TO	I-PP	O	reverts	Chinese	NC
Chinese	JJ	I-NP	MISC	to	control	C
control	NN	I-NP	O	Chinese	next	NC
next	JJ	B-NP	O	control	year	NC
year	NN	I-NP	O	next	but	NC
but	CC	O	O	year	will	NC
will	MD	I-VP	O	but	remain	NC
remain	VB	I-VP	O	will	sealed	NC
sealed	JJ	I-NP	O	remain	off	NC
off	NN	I-ADVP	O	sealed	from	NC
from	IN	I-PP	O	off	the	NC
the	DT	I-NP	O	from	mainland	NC
mainland	JJ	I-NP	O	the	except	NC
except	IN	I-PP	O	mainland	to	NC
to	TO	B-PP	O	except	a	NC
a	DT	I-NP	O	to	tiny	NC
tiny	JJ	I-NP	O	a	trickle	NC
trickle	NN	I-NP	O	tiny	of	NC
of	IN	I-PP	O	trickle	legal	NC
legal	JJ	I-NP	O	of	immigrants	NC
immigrants	NNS	I-NP	O	legal	and	NC
and	CC	O	O	immigrants	people	NC
people	NNS	I-NP	O	and	with	NC
with	IN	I-PP	O	people	special	NC
special	JJ	I-NP	O	with	visit	NC
visit	NN	I-NP	O	special	permits	NC
permits	NNS	I-NP	O	visit	.	NC
.	.	O	O	permits	Bosnian	NC
Bosnian	NN	I-NP	MISC	.	premier	C
premier	NN	I-NP	O	Bosnian	in	NC
in	IN	I-PP	O	premier	Turkey	NC
Turkey	NNP	I-NP	LOC	in	for	C
for	IN	I-PP	O	Turkey	one	NC
one	CD	I-NP	O	for	day	NC
day	NN	I-NP	O	one	visit	NC
visit	NN	I-NP	O	day	.	NC
.	.	O	O	visit	ANKARA	NC
ANKARA	NNP	I-NP	LOC	.	1996-08-27	C
1996-08-27	CD	I-NP	O	ANKARA	Bosnian	NC
Bosnian	NNP	I-NP	MISC	1996-08-27	Prime	C
Prime	NNP	I-NP	O	Bosnian	Minister	C
Minister	NNP	I-NP	O	Prime	Hasan	C
Hasan	NNP	I-NP	PER	Minister	Muratovic	C
Muratovic	NNP	I-NP	PER	Hasan	arrived	C
arrived	VBD	I-VP	O	Muratovic	in	NC
in	IN	I-PP	O	arrived	Ankara	NC
Ankara	NNP	I-NP	LOC	in	on	C
on	IN	I-PP	O	Ankara	Tuesday	NC
Tuesday	NNP	I-NP	O	on	for	C
for	IN	I-PP	O	Tuesday	an	NC
an	DT	I-NP	O	for	official	NC
official	NN	I-NP	O	an	visit	NC
visit	NN	I-NP	O	official	where	NC
where	WRB	I-ADVP	O	visit	he	NC
he	PRP	I-NP	O	where	is	NC
is	VBZ	I-VP	O	he	due	NC
due	JJ	I-ADJP	O	is	to	NC
to	TO	I-VP	O	due	discuss	NC
discuss	VB	I-VP	O	to	Turkey	NC
Turkey	NNP	I-NP	LOC	discuss	's	C
's	POS	B-NP	O	Turkey	aid	NC
aid	NN	I-NP	O	's	to	NC
to	TO	I-PP	O	aid	the	NC
the	DT	I-NP	O	to	former	NC
former	JJ	I-NP	O	the	Yugoslav	NC
Yugoslav	JJ	I-NP	MISC	former	republic	C
republic	NN	I-NP	O	Yugoslav	.	NC
.	.	O	O	republic	The	NC
The	DT	I-NP	O	.	premier	C
premier	JJ	I-NP	O	The	,	NC
,	,	O	O	premier	who	NC
who	WP	I-NP	O	,	is	NC
is	VBZ	I-VP	O	who	due	NC
due	JJ	I-ADJP	O	is	to	NC
to	TO	I-VP	O	due	meet	NC
meet	VB	I-VP	O	to	his	NC
his	PRP$	I-NP	O	meet	Turkish	NC
Turkish	JJ	I-NP	MISC	his	counterpart	C
counterpart	NN	I-NP	O	Turkish	Necmettin	NC
Necmettin	NNP	B-NP	PER	counterpart	Erbakan	C
Erbakan	NNP	I-NP	PER	Necmettin	on	C
on	IN	I-PP	O	Erbakan	Tuesday	NC
Tuesday	NNP	I-NP	O	on	,	C
,	,	O	O	Tuesday	will	NC
will	MD	I-VP	O	,	also	NC
also	RB	I-VP	O	will	be	NC
be	VB	I-VP	O	also	discussing	NC
discussing	VBG	I-VP	O	be	the	NC
the	DT	I-NP	O	discussing	postponed	NC
postponed	VBN	I-VP	O	the	Bosnian	NC
Bosnian	JJ	I-NP	MISC	postponed	elections	C
elections	NNS	I-NP	O	Bosnian	,	NC
,	,	O	O	elections	a	NC
a	DT	I-NP	O	,	foreign	NC
foreign	JJ	I-NP	O	a	ministry	NC
ministry	NN	I-NP	O	foreign	official	NC
official	NN	I-NP	O	ministry	said	NC
said	VBD	I-VP	O	official	.	NC
.	.	O	O	said	A	NC
A	DT	I-NP	O	.	small	C
small	JJ	I-NP	O	A	number	NC
number	NN	I-NP	O	small	of	NC
of	IN	I-PP	O	number	Bosnians	NC
Bosnians	NNPS	I-NP	MISC	of	had	C
had	VBD	I-VP	O	Bosnians	also	NC
also	RB	I-VP	O	had	begun	NC
begun	VBN	I-VP	O	also	to	NC
to	TO	I-VP	O	begun	vote	NC
vote	VB	I-VP	O	to	in	NC
in	IN	I-PP	O	vote	Turkey	NC
Turkey	NNP	I-NP	LOC	in	.	C
.	.	O	O	Turkey	Muratovic	NC
Muratovic	NNP	I-NP	PER	.	is	C
is	VBZ	I-VP	O	Muratovic	also	NC
also	RB	I-VP	O	is	due	NC
due	JJ	I-VP	O	also	to	NC
to	TO	I-VP	O	due	meet	NC
meet	VB	I-VP	O	to	with	NC
with	IN	I-PP	O	meet	President	NC
President	NNP	I-NP	O	with	Suleyman	C
Suleyman	NNP	I-NP	PER	President	Demirel	C
Demirel	NNP	I-NP	PER	Suleyman	,	C
,	,	O	O	Demirel	Foreign	NC
Foreign	NNP	I-NP	O	,	Minister	C
Minister	NNP	I-NP	O	Foreign	Tansu	C
Tansu	NNP	I-NP	PER	Minister	Ciller	C
Ciller	NNP	I-NP	PER	Tansu	and	C
and	CC	O	O	Ciller	Turkish	NC
Turkish	JJ	I-NP	MISC	and	businessman	C
businessman	NN	I-NP	O	Turkish	,	NC
,	,	O	O	businessman	the	NC
the	DT	I-NP	O	,	ministry	NC
ministry	NN	I-NP	O	the	official	NC
official	NN	I-NP	O	ministry	said	NC
said	VBD	I-VP	O	official	.	NC
.	.	O	O	said	He	NC
He	PRP	I-NP	O	.	will	C
will	MD	I-VP	O	He	leave	NC
leave	VB	I-VP	O	will	on	NC
on	IN	I-PP	O	leave	Thursday	NC
Thursday	NNP	I-NP	O	on	.	C
.	.	O	O	Thursday	A	NC
A	DT	I-NP	O	.	U.S.	C
U.S.	NNP	I-NP	LOC	A	diplomat	C
diplomat	NN	I-NP	O	U.S.	in	NC
in	IN	I-PP	O	diplomat	charge	NC
charge	NN	I-NP	O	in	of	NC
of	IN	I-PP	O	charge	elections	NC
elections	NNS	I-NP	O	of	in	NC
in	IN	I-PP	O	elections	Bosnia	NC
Bosnia	NNP	I-NP	LOC	in	announced	C
announced	VBD	I-VP	O	Bosnia	earlier	NC
earlier	RBR	I-NP	O	announced	that	NC
that	IN	I-SBAR	O	earlier	municipal	NC
municipal	JJ	I-NP	O	that	polls	NC
polls	NNS	I-NP	O	municipal	due	NC
due	JJ	I-ADJP	O	polls	on	NC
on	IN	I-PP	O	due	September	NC
September	NNP	I-NP	O	on	14	C
14	CD	I-NP	O	September	with	NC
with	IN	I-PP	O	14	other	NC
other	JJ	I-NP	O	with	Bosnian	NC
Bosnian	JJ	I-NP	MISC	other	elections	C
elections	NNS	I-NP	O	Bosnian	would	NC
would	MD	I-VP	O	elections	be	NC
be	VB	I-VP	O	would	put	NC
put	VBN	I-VP	O	be	off	NC
off	RP	I-PRT	O	put	because	NC
because	IN	I-SBAR	O	off	of	NC
of	IN	I-PP	O	because	irregularities	NC
irregularities	NNS	I-NP	O	of	by	NC
by	IN	I-PP	O	irregularities	the	NC
the	DT	I-NP	O	by	Serbs	NC
Serbs	NNPS	I-NP	MISC	the	in	C
in	IN	I-PP	O	Serbs	registering	NC
registering	VBG	I-VP	O	in	voters	NC
voters	NNS	I-NP	O	registering	.	NC
.	.	O	O	voters	He	NC
He	PRP	I-NP	O	.	said	C
said	VBD	I-VP	O	He	no	NC
no	DT	I-NP	O	said	new	NC
new	JJ	I-NP	O	no	date	NC
date	NN	I-NP	O	new	had	NC
had	VBD	I-VP	O	date	been	NC
been	VBN	I-VP	O	had	set	NC
set	VBN	I-VP	O	been	yet	NC
yet	RB	I-ADVP	O	set	.	NC
.	.	O	O	yet	""""	NC
""""	""""	O	O	.	Turkish	NC
Turkish	JJ	I-NP	MISC	""""	people	C
people	NNS	I-NP	O	Turkish	are	NC
are	VBP	I-VP	O	people	watching	NC
watching	VBG	I-VP	O	are	closely	NC
closely	RB	I-ADVP	O	watching	the	NC
the	DT	I-NP	O	closely	developments	NC
developments	NNS	I-NP	O	the	in	NC
in	IN	I-PP	O	developments	Bosnia	NC
Bosnia	NNP	I-NP	LOC	in	.	C
.	.	O	O	Bosnia	We	NC
We	PRP	I-NP	O	.	have	C
have	VBP	I-VP	O	We	seen	NC
seen	VBN	I-VP	O	have	elections	NC
elections	NNS	I-NP	O	seen	as	NC
as	IN	I-PP	O	elections	a	NC
a	DT	I-NP	O	as	step	NC
step	NN	I-NP	O	a	in	NC
in	IN	I-PP	O	step	the	NC
the	DT	I-NP	O	in	normalisation	NC
normalisation	JJ	I-NP	O	the	process	NC
process	NN	I-NP	O	normalisation	,	NC
,	,	O	O	process	""""	NC
""""	""""	O	O	,	the	NC
the	DT	I-NP	O	""""	foreign	NC
foreign	JJ	I-NP	O	the	ministry	NC
ministry	NN	I-NP	O	foreign	official	NC
official	NN	I-NP	O	ministry	said	NC
said	VBD	I-VP	O	official	.	NC
.	.	O	O	said	New	NC
New	NNP	I-NP	O	.	U.N.	C
U.N.	NNP	I-NP	ORG	New	relief	C
relief	NN	I-NP	O	U.N.	coordinator	NC
coordinator	NN	I-NP	O	relief	arrives	NC
arrives	VBZ	I-VP	O	coordinator	in	NC
in	IN	I-PP	O	arrives	Iraq	NC
Iraq	NNP	I-NP	LOC	in	.	C
.	.	O	O	Iraq	Leon	NC
Leon	NNP	I-NP	PER	.	Barkho	C
Barkho	NNP	I-NP	PER	Leon	BAGHDAD	C
BAGHDAD	NNP	I-NP	LOC	Barkho	1996-08-27	C
1996-08-27	CD	I-NP	O	BAGHDAD	A	NC
A	DT	I-NP	O	1996-08-27	new	C
new	JJ	I-NP	O	A	U.N.	NC
U.N.	NNP	I-NP	ORG	new	relief	C
relief	NN	I-NP	O	U.N.	coordinator	NC
coordinator	NN	I-NP	O	relief	has	NC
has	VBZ	I-VP	O	coordinator	arrived	NC
arrived	VBN	I-VP	O	has	in	NC
in	IN	I-PP	O	arrived	Baghdad	NC
Baghdad	NNP	I-NP	LOC	in	to	C
to	TO	I-VP	O	Baghdad	take	NC
take	VB	I-VP	O	to	up	NC
up	RP	I-PRT	O	take	the	NC
the	DT	I-NP	O	up	task	NC
task	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	task	organising	NC
organising	VBG	I-VP	O	of	humanitarian	NC
humanitarian	JJ	I-NP	O	organising	goods	NC
goods	NNS	I-NP	O	humanitarian	distribution	NC
distribution	NN	I-NP	O	goods	and	NC
and	CC	O	O	distribution	to	NC
to	TO	I-VP	O	and	face	NC
face	VB	I-VP	O	to	Iraq	NC
Iraq	NNP	I-NP	LOC	face	's	C
's	POS	B-NP	O	Iraq	continuing	NC
continuing	VBG	I-NP	O	's	opposition	NC
opposition	NN	I-NP	O	continuing	over	NC
over	IN	I-PP	O	opposition	the	NC
the	DT	I-NP	O	over	number	NC
number	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	number	international	NC
international	JJ	I-NP	O	of	monitors	NC
monitors	NNS	I-NP	O	international	to	NC
to	TO	I-VP	O	monitors	be	NC
be	VB	I-VP	O	to	involved	NC
involved	VBN	I-VP	O	be	.	NC
.	.	O	O	involved	U.N.	NC
U.N.	NNP	I-NP	ORG	.	and	C
and	CC	O	O	U.N.	diplomatic	NC
diplomatic	JJ	I-NP	O	and	sources	NC
sources	NNS	I-NP	O	diplomatic	said	NC
said	VBD	I-VP	O	sources	on	NC
on	IN	I-PP	O	said	Tuesday	NC
Tuesday	NNP	I-NP	O	on	that	C
that	IN	I-SBAR	O	Tuesday	Secretary-	NC
Secretary-	NNP	I-NP	O	that	General	C
General	NNP	I-NP	O	Secretary-	Boutros	C
Boutros	NNP	I-NP	PER	General	Boutros-Ghali	C
Boutros-Ghali	NNP	I-NP	PER	Boutros	had	C
had	VBD	I-VP	O	Boutros-Ghali	appointed	NC
appointed	VBN	I-VP	O	had	Italian	NC
Italian	JJ	I-NP	MISC	appointed	Gualtiero	C
Gualtiero	NNP	I-NP	PER	Italian	Fulcheri	C
Fulcheri	NNP	I-NP	PER	Gualtiero	and	C
and	CC	O	O	Fulcheri	sent	NC
sent	VBD	I-VP	O	and	him	NC
him	PRP	I-NP	O	sent	to	NC
to	TO	I-PP	O	him	Iraq	NC
Iraq	NNP	I-NP	LOC	to	last	C
last	JJ	B-NP	O	Iraq	week	NC
week	NN	I-NP	O	last	to	NC
to	TO	I-VP	O	week	replace	NC
replace	VB	I-VP	O	to	Moroccan	NC
Moroccan	NNP	I-NP	MISC	replace	Mohamed	C
Mohamed	NNP	I-NP	PER	Moroccan	Zejjari	C
Zejjari	NNP	I-NP	PER	Mohamed	.	C
.	.	O	O	Zejjari	One	NC
One	CD	I-NP	O	.	diplomat	C
diplomat	NN	I-NP	O	One	said	NC
said	VBD	I-VP	O	diplomat	Iraq	NC
Iraq	NNP	I-NP	LOC	said	and	C
and	CC	I-NP	O	Iraq	U.N.	NC
U.N.	NNP	I-NP	ORG	and	were	C
were	VBD	I-VP	O	U.N.	still	NC
still	RB	I-ADVP	O	were	in	NC
in	IN	I-PP	O	still	disagreement	NC
disagreement	NN	I-NP	O	in	on	NC
on	IN	I-PP	O	disagreement	how	NC
how	WRB	I-NP	O	on	many	NC
many	JJ	I-NP	O	how	international	NC
international	JJ	I-NP	O	many	observers	NC
observers	NNS	I-NP	O	international	would	NC
would	MD	I-VP	O	observers	be	NC
be	VB	I-VP	O	would	required	NC
required	VBN	I-VP	O	be	to	NC
to	TO	B-VP	O	required	ascertain	NC
ascertain	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	ascertain	equitable	NC
equitable	JJ	I-NP	O	the	distribution	NC
distribution	NN	I-NP	O	equitable	of	NC
of	IN	I-PP	O	distribution	humanitarian	NC
humanitarian	JJ	I-NP	O	of	supplies	NC
supplies	NNS	I-NP	O	humanitarian	that	NC
that	WDT	B-NP	O	supplies	will	NC
will	MD	I-VP	O	that	be	NC
be	VB	I-VP	O	will	procured	NC
procured	VBN	I-VP	O	be	under	NC
under	IN	I-PP	O	procured	Baghdad	NC
Baghdad	NNP	I-NP	LOC	under	's	C
's	POS	B-NP	O	Baghdad	oil	NC
oil	NN	I-NP	O	's	deal	NC
deal	NN	I-NP	O	oil	with	NC
with	IN	I-PP	O	deal	U.N	NC
U.N	NNP	I-NP	O	with	.	C
.	.	O	O	U.N	""""	NC
""""	""""	O	O	.	The	NC
The	DT	I-NP	O	""""	United	C
United	NNP	I-NP	ORG	The	Nations	C
Nations	NNPS	I-NP	ORG	United	would	C
would	MD	I-VP	O	Nations	like	NC
like	VB	I-VP	O	would	to	NC
to	TO	I-VP	O	like	employ	NC
employ	VB	I-VP	O	to	hundreds	NC
hundreds	NNS	I-NP	O	employ	of	NC
of	IN	I-PP	O	hundreds	foreign	NC
foreign	JJ	I-NP	O	of	monitors	NC
monitors	NNS	I-NP	O	foreign	.	NC
.	.	O	O	monitors	Baghdad	NC
Baghdad	NNP	I-NP	LOC	.	says	C
says	VBZ	I-VP	O	Baghdad	it	NC
it	PRP	I-NP	O	says	can	NC
can	MD	I-VP	O	it	only	NC
only	RB	I-VP	O	can	accept	NC
accept	VB	I-VP	O	only	a	NC
a	DT	I-NP	O	accept	few	NC
few	JJ	I-NP	O	a	dozens	NC
dozens	NNS	I-NP	O	few	,	NC
,	,	O	O	dozens	""""	NC
""""	""""	O	O	,	said	NC
said	VBD	I-VP	O	""""	the	NC
the	DT	I-NP	O	said	diplomat	NC
diplomat	NN	I-NP	O	the	.	NC
.	.	O	O	diplomat	Baghdad	NC
Baghdad	NNP	I-NP	LOC	.	holds	C
holds	VBZ	I-VP	O	Baghdad	that	NC
that	IN	I-SBAR	O	holds	the	NC
the	DT	I-NP	O	that	Iraq-U.N.	NC
Iraq-U.N.	NNP	I-NP	MISC	the	memorandum	C
memorandum	NN	I-NP	O	Iraq-U.N.	of	NC
of	IN	I-PP	O	memorandum	understanding	NC
understanding	NN	I-NP	O	of	on	NC
on	IN	I-PP	O	understanding	partial	NC
partial	JJ	I-NP	O	on	oil	NC
oil	NN	I-NP	O	partial	sales	NC
sales	NNS	I-NP	O	oil	signed	NC
signed	VBD	I-VP	O	sales	last	NC
last	JJ	I-NP	O	signed	June	NC
June	NNP	I-NP	O	last	does	C
does	VBZ	I-VP	O	June	not	NC
not	RB	I-VP	O	does	specify	NC
specify	VB	I-VP	O	not	how	NC
how	WRB	I-NP	O	specify	many	NC
many	JJ	I-NP	O	how	foreign	NC
foreign	JJ	I-NP	O	many	observers	NC
observers	NNS	I-NP	O	foreign	should	NC
should	MD	I-VP	O	observers	be	NC
be	VB	I-VP	O	should	stationed	NC
stationed	VBN	I-VP	O	be	in	NC
in	IN	I-PP	O	stationed	Iraq	NC
Iraq	NNP	I-NP	LOC	in	.	C
.	.	O	O	Iraq	""""	NC
""""	""""	O	O	.	Observation	NC
Observation	NNP	I-NP	O	""""	of	C
of	IN	I-PP	O	Observation	food	NC
food	NN	I-NP	O	of	supplies	NC
supplies	NNS	I-NP	O	food	and	NC
and	CC	O	O	supplies	their	NC
their	PRP$	I-NP	O	and	distribution	NC
distribution	NN	I-NP	O	their	are	NC
are	VBP	I-VP	O	distribution	still	NC
still	RB	I-ADVP	O	are	a	NC
a	DT	I-NP	O	still	major	NC
major	JJ	I-NP	O	a	issue	NC
issue	NN	I-NP	O	major	and	NC
and	CC	O	O	issue	seems	NC
seems	VBZ	I-VP	O	and	the	NC
the	DT	I-NP	O	seems	two	NC
two	CD	I-NP	O	the	sides	NC
sides	NNS	I-NP	O	two	have	NC
have	VBP	I-VP	O	sides	not	NC
not	RB	I-VP	O	have	yet	NC
yet	RB	I-VP	O	not	filled	NC
filled	VBD	I-VP	O	yet	the	NC
the	DT	I-NP	O	filled	gap	NC
